"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Povich, Cade",700249,"BAL","FF","4-Seam Fastball",0.2,1,"326",35.7,"77","0.261","0.406","0.342",18.8,24.7,22.4,"0.334","0.694","0.458",54
"Rasmussen, Drew",656876,"TB","SI","Sinker",1.3,3,"235",25.1,"76","0.176","0.279","0.261",13.9,22.4,23,"0.267","0.402","0.33",39.2
"Liberatore, Matthew",669461,"STL","FF","4-Seam Fastball",0.5,1,"244",26.1,"76","0.27","0.378","0.316",16,22.4,22.1,"0.254","0.396","0.288",42.1
"Quintana, Jose",500779,"MIL","SI","Sinker",0,0,"284",45.8,"76","0.246","0.431","0.355",15.5,19.7,23.4,"0.271","0.468","0.365",56.9
"Canning, Griffin",656288,"NYM","CH","Changeup",0.8,2,"233",24.8,"76","0.246","0.29","0.296",26,18.4,18.4,"0.268","0.379","0.317",43.6
"Senga, Kodai",673540,"NYM","FF","4-Seam Fastball",-0.7,-2,"308",31.1,"76","0.304","0.565","0.409",18.3,17.1,16.5,"0.295","0.539","0.385",53.6
"Imanaga, Shota",684007,"CHC","FF","4-Seam Fastball",-2,-7,"340",49.1,"76","0.266","0.594","0.409",19.5,9.2,7.5,"0.308","0.69","0.459",44.8
"Severino, Luis",622663,"ATH","ST","Sweeper",-0.4,-1,"298",23.7,"76","0.194","0.343","0.279",23.7,30.3,18.4,"0.234","0.377","0.307",35.6
"Peterson, David",656849,"NYM","SI","Sinker",0.7,2,"293",28.2,"76","0.246","0.377","0.349",12.5,6.6,12.8,"0.266","0.365","0.352",45.6
"Mikolas, Miles",571945,"STL","SL","Slider",0.9,2,"220",25.6,"75","0.225","0.408","0.286",19.3,12,17.6,"0.261","0.478","0.328",38.1
"Bido, Osvaldo",674370,"ATH","FF","4-Seam Fastball",-1.6,-5,"305",40.1,"75","0.3","0.517","0.399",21.9,13.3,11.4,"0.283","0.536","0.406",53.8
"Skenes, Paul",694973,"PIT","FS","Split-Finger",0.9,3,"284",22.2,"75","0.221","0.368","0.306",26,14.7,20,"0.249","0.376","0.308",42.1
"Gore, MacKenzie",669022,"WSH","CU","Curveball",0.2,1,"281",23.8,"75","0.206","0.338","0.277",46.7,49.3,28.5,"0.173","0.293","0.245",45.2
"Miller, Bryce",682243,"SEA","FF","4-Seam Fastball",-0.2,-1,"316",39.5,"74","0.25","0.516","0.373",18,12.2,10.6,"0.262","0.466","0.357",39.3
"Márquez, Germán",608566,"COL","SI","Sinker",-1.5,-4,"244",26.3,"74","0.353","0.515","0.414",6.5,0,0,"0.336","0.516","0.391",50
"Gray, Sonny",543243,"STL","SI","Sinker",1.9,4,"224",21.3,"74","0.25","0.412","0.318",12.1,27,29,"0.249","0.407","0.314",41.7
"Clase, Emmanuel",661403,"CLE","FC","Cutter",0.2,1,"279",69.4,"74","0.299","0.433","0.346",34.5,24.3,24.3,"0.233","0.357","0.282",43.1
"Martin, Davis",663436,"CWS","FC","Cutter",-0.4,-1,"274",25.8,"74","0.242","0.47","0.351",22,16.2,19.4,"0.279","0.582","0.39",38.2
"Alcantara, Sandy",645261,"MIA","FF","4-Seam Fastball",-1.8,-5,"258",25.1,"74","0.323","0.597","0.411",15.9,23,16.2,"0.289","0.559","0.39",66.7
"Mlodzinski, Carmen",669387,"PIT","FF","4-Seam Fastball",-1.8,-5,"252",36.7,"74","0.317","0.571","0.425",18.1,16.2,13.8,"0.282","0.486","0.381",47.1
"Smith, Cade",671922,"CLE","FF","4-Seam Fastball",1.3,4,"312",70.6,"73","0.177","0.274","0.26",30.1,37,36.5,"0.162","0.237","0.244",44.4
"Castillo, Luis",622491,"SEA","SI","Sinker",1.5,3,"238",20.8,"73","0.3","0.357","0.311",12.9,4.1,6.1,"0.327","0.419","0.339",49.3
"Peterson, David",656849,"NYM","SL","Slider",0.9,2,"210",20.2,"73","0.211","0.254","0.237",35.9,42.5,33.3,"0.208","0.29","0.228",57.5
"Márquez, Germán",608566,"COL","CU","Curveball",-0.4,-1,"257",27.7,"72","0.211","0.352","0.272",40.9,36.1,22,"0.219","0.339","0.244",44.4
"Elder, Bryce",693821,"ATL","SI","Sinker",-1.6,-5,"301",38.1,"72","0.303","0.561","0.393",12,19.4,20.6,"0.3","0.5","0.371",53.8
"Estrada, Jeremiah",669093,"SD","FF","4-Seam Fastball",0.6,2,"273",62.9,"72","0.238","0.365","0.307",27.5,34.7,24.8,"0.216","0.386","0.29",39
"Kremer, Dean",665152,"BAL","FF","4-Seam Fastball",-1.9,-5,"282",25.5,"72","0.348","0.545","0.41",17.1,19.4,14.4,"0.315","0.548","0.395",53.8
"Wacha, Michael",608379,"KC","CH","Changeup",3.2,8,"259",25.2,"72","0.162","0.221","0.199",29.2,23.6,17.2,"0.173","0.236","0.206",15.7
"Brown, Hunter",686613,"HOU","SI","Sinker",1,3,"280",24.6,"72","0.27","0.365","0.33",18.8,15.3,17.5,"0.291","0.37","0.339",17.3
"Flaherty, Jack",656427,"DET","CU","Curveball",1.1,3,"285",25.7,"72","0.147","0.221","0.189",46.8,51.4,27.8,"0.12","0.167","0.156",25.8
"Priester, Quinn",682990,"MIL","SL","Slider",0.8,2,"228",28.2,"72","0.185","0.369","0.294",33.6,18.1,15.9,"0.194","0.305","0.256",32.1
"Allen, Logan",671106,"CLE","ST","Sweeper",-1.5,-4,"268",29.5,"72","0.206","0.349","0.315",22.9,26.4,17.1,"0.188","0.357","0.283",31.1
"Skubal, Tarik",669373,"DET","SI","Sinker",3.3,9,"272",25.3,"71","0.188","0.29","0.22",26.8,22.5,36.4,"0.22","0.358","0.259",28.3
"Blanco, Ronel",669854,"HOU","SL","Slider",2.5,6,"249",31.4,"71","0.179","0.269","0.221",42.4,35.2,25.3,"0.188","0.302","0.237",28.6
"Chivilli, Angel",683409,"COL","FF","4-Seam Fastball",-2.4,-5,"227",46.4,"71","0.323","0.548","0.426",12.5,7,15.2,"0.356","0.574","0.437",49.1
"Ray, Robbie",592662,"SF","SL","Slider",1.3,4,"281",25.1,"71","0.191","0.309","0.235",31.6,29.6,23.9,"0.217","0.329","0.254",59.6
"Springs, Jeffrey",605488,"ATH","SL","Slider",0.8,2,"293",27.7,"71","0.224","0.362","0.336",21,11.3,14,"0.284","0.455","0.377",43.1
"Knack, Landon",689017,"LAD","FF","4-Seam Fastball",-0.5,-1,"304",48.1,"71","0.29","0.565","0.404",15,18.3,15.3,"0.285","0.577","0.405",53.1
"King, Michael",650633,"SD","SI","Sinker",2.9,8,"258",28,"70","0.164","0.209","0.225",15.5,34.3,33.8,"0.179","0.291","0.222",39.5
"Lodolo, Nick",666157,"CIN","CU","Curveball",-1.2,-4,"300",27.3,"70","0.246","0.393","0.323",33.8,35.7,20,"0.159","0.295","0.253",35.1
"Lively, Ben",594902,"CLE","SI","Sinker",0.9,2,"207",28.8,"70","0.27","0.333","0.309",13.9,22.9,18.8,"0.23","0.321","0.283",42.6
"Cannon, Jonathan",686563,"CWS","FC","Cutter",0.1,0,"286",26.2,"70","0.279","0.492","0.375",24.5,17.1,26.7,"0.286","0.502","0.382",44.9
"Lodolo, Nick",666157,"CIN","FF","4-Seam Fastball",-0.2,-1,"319",29.1,"70","0.242","0.409","0.309",18.5,22.9,16.3,"0.274","0.525","0.353",43.1
"Sterner, Justin",686993,"ATH","FF","4-Seam Fastball",0.4,1,"275",54.7,"70","0.222","0.352","0.331",27.2,22.9,18.2,"0.203","0.372","0.33",45
"Berríos, José",621244,"TOR","SV","Slurve",0,0,"276",26.1,"70","0.177","0.371","0.284",34.5,25.7,21.7,"0.233","0.399","0.318",29.5
"Schwellenbach, Spencer",680885,"ATL","SL","Slider",-1.2,-3,"209",19,"70","0.215","0.4","0.299",32.2,25.7,19.8,"0.236","0.359","0.282",39.6
"Houck, Tanner",656557,"BOS","ST","Sweeper",-1.9,-5,"265",35.4,"70","0.305","0.492","0.401",32.4,22.9,18.4,"0.28","0.426","0.365",38.6
"Liberatore, Matthew",669461,"STL","SL","Slider",1.1,2,"219",23.4,"69","0.227","0.318","0.257",38.1,34.8,24.2,"0.246","0.396","0.293",45.2
"Bradley, Taj",671737,"TB","FS","Split-Finger",0.1,0,"223",20.6,"69","0.213","0.295","0.259",26.8,23.2,19.5,"0.208","0.31","0.25",33.3
"Rasmussen, Drew",656876,"TB","FC","Cutter",2.7,8,"279",29.8,"69","0.152","0.258","0.198",26.4,18.8,15.1,"0.231","0.331","0.261",43.4
"Schmidt, Clarke",657376,"NYY","FC","Cutter",0.7,2,"312",44.3,"69","0.271","0.424","0.341",24.7,14.5,13.2,"0.238","0.378","0.31",33.3
"Birdsong, Hayden",806185,"SF","FF","4-Seam Fastball",1.3,3,"255",39.7,"68","0.193","0.421","0.307",23.1,17.6,16.9,"0.216","0.463","0.339",40.4
"Rogers, Tyler",643511,"SF","SI","Sinker",3.4,8,"235",70.1,"68","0.185","0.246","0.201",20,22.1,26.3,"0.22","0.274","0.237",40
"Luzardo, Jesús",666200,"PHI","ST","Sweeper",1.7,5,"314",27.2,"68","0.219","0.313","0.257",48.1,50,34.3,"0.153","0.207","0.188",33.3
"Jansen, Kenley",445276,"LAA","FC","Cutter",1.1,3,"257",79.8,"68","0.213","0.377","0.298",23.9,16.2,16.9,"0.259","0.541","0.374",42
"Martin, Davis",663436,"CWS","FF","4-Seam Fastball",1.4,4,"311",29.3,"67","0.15","0.267","0.244",20.5,22.4,14.7,"0.227","0.411","0.315",40
"Burnes, Corbin",669203,"AZ","CU","Curveball",1.4,3,"194",19.2,"67","0.164","0.23","0.231",43.8,43.3,30.5,"0.13","0.198","0.189",34.4
"Leiter, Jack",683004,"TEX","FF","4-Seam Fastball",1.1,2,"219",28.3,"67","0.137","0.157","0.266",21.4,22.4,14.4,"0.195","0.345","0.342",38.9
"Pagán, Emilio",641941,"CIN","FF","4-Seam Fastball",0.9,2,"249",60.7,"67","0.167","0.4","0.297",25.4,23.9,18.4,"0.222","0.558","0.364",54.5
"Flaherty, Jack",656427,"DET","SL","Slider",-0.1,0,"280",25.2,"67","0.217","0.433","0.331",30.6,22.4,17.6,"0.293","0.539","0.388",53.3
"Kinley, Tyler",641755,"COL","SL","Slider",0.4,1,"274",56.8,"66","0.224","0.293","0.277",30.4,25.8,18.7,"0.264","0.403","0.32",23.3
"Romano, Jordan",605447,"PHI","SL","Slider",-0.1,0,"221",61.4,"66","0.25","0.4","0.317",33.6,33.3,31,"0.193","0.328","0.265",34.2
"Olson, Reese",681857,"DET","SI","Sinker",-0.7,-2,"248",31,"66","0.321","0.377","0.399",3.3,7.6,12.2,"0.311","0.491","0.412",47.9
"King, Michael",650633,"SD","CH","Changeup",2.8,6,"200",21.7,"66","0.164","0.164","0.179",31,22.7,25.9,"0.188","0.293","0.235",27.7
"Francis, Bowden",670102,"TOR","FS","Split-Finger",-3.3,-8,"225",23,"66","0.273","0.618","0.416",35.7,28.8,20.4,"0.285","0.59","0.413",48.6
"Morton, Charlie",450203,"BAL","FF","4-Seam Fastball",-1.7,-5,"300",31.2,"66","0.173","0.481","0.349",26,27.3,18.8,"0.17","0.431","0.335",45.7
"Jobe, Jackson",695549,"DET","FF","4-Seam Fastball",-0.7,-2,"273",31.1,"66","0.296","0.519","0.395",14.2,9.1,7.7,"0.295","0.504","0.39",46
"Dreyer, Jack",676263,"LAD","SL","Slider",1.6,3,"213",44.6,"65","0.203","0.271","0.234",30.8,29.2,24.1,"0.201","0.279","0.237",42.9
"Martinez, Nick",607259,"CIN","FF","4-Seam Fastball",1,2,"238",23,"65","0.271","0.373","0.291",13,15.4,13.3,"0.286","0.398","0.316",38.5
"Martinez, Nick",607259,"CIN","CH","Changeup",0,0,"212",20.5,"65","0.197","0.377","0.263",32.4,23.1,18.3,"0.203","0.318","0.245",23.4
"Koenig, Jared",657649,"MIL","SI","Sinker",0.3,1,"254",58.8,"65","0.241","0.352","0.329",19.1,21.5,19.7,"0.189","0.281","0.269",33.3
"Fried, Max",608331,"NYY","SI","Sinker",0.3,1,"227",20.1,"64","0.246","0.351","0.366",21.6,14.1,20.5,"0.264","0.406","0.335",47.9
"Freeland, Kyle",607536,"COL","FF","4-Seam Fastball",-4.1,-9,"224",23,"64","0.466","0.741","0.527",14.3,12.5,14.8,"0.355","0.585","0.408",40.4
"Abreu, Bryan",650556,"HOU","SL","Slider",0.8,2,"210",47.9,"64","0.196","0.286","0.298",40.6,34.4,33.3,"0.222","0.351","0.302",41.2
"Vesia, Alex",681911,"LAD","FF","4-Seam Fastball",0.6,1,"240",53.3,"64","0.207","0.448","0.314",28.1,35.9,24.7,"0.206","0.505","0.334",48.6
"Nola, Aaron",605400,"PHI","CU","Curveball",-0.9,-2,"247",28.6,"64","0.31","0.466","0.37",33.3,29.7,20,"0.282","0.411","0.335",41
"Pallante, Andre",669467,"STL","SL","Slider",0.5,1,"266",25.3,"64","0.19","0.31","0.26",34.7,26.6,18.5,"0.269","0.358","0.311",43.9
"Scott, Tanner",656945,"LAD","FF","4-Seam Fastball",-1,-2,"225",54.1,"64","0.274","0.581","0.357",20,23.4,21.1,"0.307","0.561","0.376",54.2
"Cannon, Jonathan",686563,"CWS","CH","Changeup",-0.4,-1,"232",21.2,"64","0.22","0.373","0.302",25,25,15.8,"0.24","0.395","0.304",39.5
"Bubic, Kris",663460,"KC","ST","Sweeper",2.5,6,"231",20.9,"64","0.175","0.206","0.191",27.1,29.7,24.1,"0.202","0.25","0.203",29.5
"Heaney, Andrew",571760,"PIT","CH","Changeup",2.1,4,"193",18.2,"63","0.153","0.254","0.202",18.5,9.5,12.2,"0.254","0.372","0.288",25.9
"Hurter, Brant",676428,"DET","SI","Sinker",2,5,"227",51.4,"63","0.231","0.327","0.305",10.7,14.3,18.8,"0.275","0.386","0.341",37.8
"Morejon, Adrian",670970,"SD","SI","Sinker",1.9,4,"204",57.5,"63","0.246","0.298","0.27",11.4,14.3,20,"0.246","0.31","0.272",30
"Smith, Shane",681343,"CWS","CH","Changeup",1.9,4,"218",21.9,"63","0.111","0.148","0.211",35.7,25.4,20.8,"0.22","0.302","0.292",44.7
"Senzatela, Antonio",622608,"COL","SL","Slider",-1.6,-4,"237",22.8,"63","0.322","0.593","0.411",23.4,14.3,14.1,"0.312","0.599","0.395",41.2
"Estévez, Carlos",608032,"KC","FF","4-Seam Fastball",2.6,6,"218",54.4,"63","0.167","0.204","0.24",20,31.7,28.6,"0.197","0.348","0.298",41.2
"Lodolo, Nick",666157,"CIN","SI","Sinker",-0.3,-1,"225",20.5,"63","0.364","0.473","0.404",15.5,12.7,15.1,"0.368","0.495","0.407",56.3
"López, Pablo",641154,"MIN","CH","Changeup",-1.9,-4,"218",21.6,"63","0.259","0.466","0.339",26.6,22.2,14.7,"0.223","0.463","0.322",25
"Ortiz, Luis L.",682847,"CLE","SL","Slider",-0.6,-1,"267",26.1,"62","0.2","0.382","0.317",42.9,33.9,20.2,"0.203","0.423","0.313",44.1
"Eisert, Brandon",685126,"CWS","SL","Slider",-1.9,-4,"188",42,"62","0.286","0.518","0.355",29,25.8,28.6,"0.22","0.431","0.311",36.6
"Freeland, Kyle",607536,"COL","ST","Sweeper",0.6,1,"172",17.6,"62","0.2","0.267","0.268",31.8,35.5,25,"0.236","0.333","0.259",42.1
"Giolito, Lucas",608337,"BOS","FF","4-Seam Fastball",0.5,1,"242",46.3,"62","0.345","0.364","0.343",18.1,21,22,"0.285","0.391","0.321",45.5
"Wentz, Joey",666214,"PIT","FF","4-Seam Fastball",-1.5,-3,"229",50.1,"62","0.255","0.412","0.377",17.3,12.9,10.5,"0.318","0.555","0.428",54.5
"Miller, Shelby",571946,"AZ","FF","4-Seam Fastball",1.4,4,"257",64.4,"62","0.241","0.278","0.279",27.1,21,19.7,"0.273","0.426","0.343",47.6
"Mize, Casey",663554,"DET","FS","Split-Finger",-1.4,-3,"193",25.5,"62","0.262","0.41","0.325",37.9,30.6,22.1,"0.203","0.316","0.229",42.9
"Vest, Will",676684,"DET","FF","4-Seam Fastball",0.8,2,"277",58.1,"62","0.211","0.333","0.271",23.4,29,17.3,"0.235","0.409","0.309",56.4
"King, Bryan",687911,"HOU","FF","4-Seam Fastball",0.9,2,"237",60.8,"62","0.25","0.393","0.321",28.3,27.4,22.1,"0.254","0.385","0.315",30
"Berríos, José",621244,"TOR","CH","Changeup",0.2,0,"173",16.4,"62","0.218","0.436","0.323",40.2,35.5,30.6,"0.218","0.526","0.353",42.4
"Hernández, Carlos",672578,"PHI","FF","4-Seam Fastball",-0.4,-1,"228",56.9,"61","0.306","0.429","0.394",15.6,14.8,14.8,"0.286","0.546","0.42",47.5
"Meyer, Max",676974,"MIA","FF","4-Seam Fastball",-2.7,-6,"231",22.2,"61","0.315","0.63","0.433",14,13.1,13.1,"0.347","0.703","0.471",52.2
"Verlander, Justin",434378,"SF","SL","Slider",-1.3,-3,"203",23.6,"61","0.268","0.429","0.334",33.6,26.2,16.3,"0.203","0.343","0.259",39
"Keller, Mitch",656605,"PIT","ST","Sweeper",1.8,4,"209",18.8,"61","0.183","0.233","0.206",20.8,24.6,19.7,"0.18","0.321","0.219",35.6
"Williams, Gavin",668909,"CLE","ST","Sweeper",0.7,2,"264",23.7,"61","0.179","0.232","0.238",44.2,44.3,24.8,"0.148","0.255","0.226",31
"Vargas, Carlos",672841,"SEA","SI","Sinker",0.7,2,"242",58,"60","0.333","0.333","0.346",16.3,10,20.7,"0.246","0.306","0.287",45.8
"Doval, Camilo",666808,"SF","SL","Slider",2.1,4,"207",54.3,"60","0.164","0.182","0.214",37.9,30,26.5,"0.197","0.253","0.236",32.4
"Cruz, Fernando",518585,"NYY","FS","Split-Finger",2.1,4,"215",57.5,"60","0.155","0.241","0.203",57.8,51.7,35.6,"0.129","0.21","0.163",33.3
"Stanek, Ryne",592773,"NYM","FF","4-Seam Fastball",0.8,2,"236",65,"60","0.255","0.327","0.307",22.5,21.7,16.5,"0.245","0.395","0.308",38.1
"Megill, Tylor",656731,"NYM","SI","Sinker",-1,-2,"207",19.3,"60","0.25","0.346","0.352",17.2,16.7,19.2,"0.261","0.416","0.333",48.8
"Brazobán, Huascar",623211,"NYM","CH","Changeup",-1.2,-2,"196",37,"60","0.231","0.442","0.346",35.2,31.7,21.3,"0.24","0.424","0.338",51.5
"Bradley, Taj",671737,"TB","FC","Cutter",1.1,3,"230",21.3,"60","0.218","0.291","0.263",34.9,18.3,24.4,"0.243","0.416","0.315",36.4
"Mize, Casey",663554,"DET","FF","4-Seam Fastball",1.2,3,"253",33.5,"60","0.185","0.37","0.281",23.6,20,19.7,"0.245","0.556","0.371",52.4
"Hernández, Daysbel",678226,"ATL","SL","Slider",0.2,0,"247",57.2,"60","0.22","0.28","0.299",30.8,15,11.3,"0.237","0.337","0.323",31.7
"Johnson, Pierce",572955,"ATL","CU","Curveball",-0.3,-1,"259",68.3,"60","0.25","0.429","0.305",28,23.3,15.7,"0.238","0.469","0.322",41.9
"King, John",667463,"STL","SI","Sinker",0,0,"214",67.1,"59","0.269","0.365","0.342",17.1,10.2,12,"0.308","0.422","0.36",45.7
"Bassitt, Chris",605135,"TOR","FC","Cutter",1,2,"217",19.4,"59","0.193","0.404","0.255",26.7,39,23.5,"0.192","0.402","0.264",32.4
"Hodge, Porter",687863,"CHC","ST","Sweeper",0.2,0,"167",48.5,"59","0.22","0.4","0.344",26,20.3,21.4,"0.216","0.337","0.306",21.1
"Blanco, Ronel",669854,"HOU","FF","4-Seam Fastball",-1.7,-5,"283",35.6,"58","0.267","0.6","0.432",16.8,10.3,9.2,"0.24","0.487","0.388",45
"Pfaadt, Brandon",694297,"AZ","ST","Sweeper",-1.6,-4,"238",22.6,"58","0.235","0.51","0.373",32.1,29.3,18.3,"0.231","0.439","0.332",44.1
"Thompson, Ryan",657044,"AZ","SI","Sinker",-0.2,0,"190",50.5,"58","0.364","0.455","0.392",23.2,15.5,21.4,"0.289","0.405","0.318",43.5
"Fluharty, Mason",689254,"TOR","FC","Cutter",2,4,"218",61.4,"58","0.14","0.18","0.236",29.8,31,31.6,"0.188","0.262","0.258",30.3
"Ferguson, Tyler",621053,"ATH","FF","4-Seam Fastball",0.3,0,"170",38.8,"58","0.239","0.435","0.341",20.4,20.7,22.2,"0.239","0.461","0.35",37.8
"Lorenzen, Michael",547179,"KC","CH","Changeup",-1.9,-4,"194",17.8,"58","0.286","0.531","0.4",36.9,24.1,17.9,"0.194","0.323","0.295",17.1
"Suter, Brent",608718,"CIN","FF","4-Seam Fastball",2.1,4,"207",43.9,"58","0.264","0.415","0.321",13.4,10.3,11.5,"0.268","0.486","0.346",33.3
"Patrick, Chad",694477,"MIL","SI","Sinker",0.8,2,"215",20.4,"58","0.212","0.346","0.287",9.4,17.2,17.5,"0.234","0.383","0.308",57.1
"Weaver, Luke",596133,"NYY","FF","4-Seam Fastball",2,4,"208",58.4,"58","0.151","0.283","0.216",26.1,25.9,25.4,"0.206","0.442","0.305",53.8
"Rodón, Carlos",607074,"NYY","CH","Changeup",1.2,2,"206",16.2,"58","0.204","0.259","0.23",39.6,29.3,21.8,"0.225","0.318","0.262",31.6
"Palencia, Daniel",694037,"CHC","FF","4-Seam Fastball",2.1,5,"242",72.9,"58","0.115","0.212","0.197",24.4,29.3,22.4,"0.251","0.39","0.317",51.4
"Wilson, Bryse",669060,"CWS","FC","Cutter",-4.7,-9,"202",25.9,"58","0.451","0.686","0.545",16.3,10.3,15.8,"0.396","0.657","0.482",39.1
"Finnegan, Kyle",640448,"WSH","FF","4-Seam Fastball",1.5,3,"224",66.5,"58","0.184","0.286","0.27",18.3,20.7,16.4,"0.204","0.336","0.298",38.5
"Fedde, Erick",607200,"STL","ST","Sweeper",-0.4,-1,"269",25.4,"58","0.16","0.32","0.279",29.3,20.7,13.5,"0.238","0.508","0.361",30.8
"Luzardo, Jesús",666200,"PHI","CH","Changeup",-0.5,-1,"210",18.2,"58","0.255","0.314","0.321",30.3,15.5,12.9,"0.247","0.318","0.301",26.2
"Green, Chad",643338,"TOR","FF","4-Seam Fastball",-0.3,-1,"205",52.7,"58","0.255","0.473","0.318",27.4,27.6,26.7,"0.253","0.544","0.353",61.5
"Peralta, Freddy",642547,"MIL","CH","Changeup",1.4,3,"241",19.4,"57","0.212","0.231","0.257",35.1,26.3,23.8,"0.213","0.278","0.255",29.7
"Uribe, Abner",682842,"MIL","SI","Sinker",0.5,1,"234",51.4,"57","0.271","0.396","0.355",17.3,15.8,22.5,"0.305","0.466","0.381",48.8
"Canning, Griffin",656288,"NYM","FF","4-Seam Fastball",0.1,0,"323",34.4,"57","0.204","0.429","0.32",19.7,28.1,19,"0.205","0.437","0.322",47.1
"Pepiot, Ryan",686752,"TB","SL","Slider",-0.9,-2,"247",22.8,"57","0.286","0.5","0.357",21.3,8.8,8.2,"0.305","0.489","0.345",33.3
"Uribe, Abner",682842,"MIL","SL","Slider",1.8,4,"213",46.8,"57","0.176","0.176","0.216",50.5,50.9,30.5,"0.16","0.179","0.206",13.6
"Patrick, Chad",694477,"MIL","FF","4-Seam Fastball",0.4,1,"251",23.8,"57","0.269","0.385","0.32",25.8,28.1,15.5,"0.251","0.41","0.317",33.3
"Littell, Zack",641793,"TB","FF","4-Seam Fastball",2.1,5,"258",24.4,"57","0.164","0.327","0.225",15.6,14,12.7,"0.242","0.475","0.316",40.4
"Leiter, Jack",683004,"TEX","SL","Slider",1,2,"213",27.6,"57","0.189","0.377","0.271",23.1,14,11.8,"0.246","0.467","0.329",31.1
"Vásquez, Randy",681190,"SD","SI","Sinker",5.1,8,"156",16,"57","0.157","0.157","0.2",3.8,7,18.2,"0.283","0.477","0.363",46.8
"Gonsolin, Tony",664062,"LAD","FF","4-Seam Fastball",-2,-4,"210",40.5,"57","0.34","0.617","0.459",21.1,10.5,12,"0.309","0.603","0.44",46.3
"Kerkering, Orion",689147,"PHI","ST","Sweeper",-0.2,0,"219",57.9,"57","0.245","0.396","0.314",21.9,15.8,15.3,"0.25","0.394","0.294",28.9
"Bird, Jake",656234,"COL","SI","Sinker",0.7,1,"198",35.5,"57","0.25","0.333","0.313",19.6,12.3,17.1,"0.318","0.421","0.388",54.8
"Rodríguez, Randy",678495,"SF","SL","Slider",3.2,6,"176",47.2,"57","0.161","0.232","0.196",36.8,38.6,36.1,"0.193","0.28","0.212",47.1
"Martinez, Nick",607259,"CIN","FC","Cutter",-0.2,0,"195",18.8,"57","0.26","0.52","0.38",18.4,15.8,30,"0.286","0.522","0.387",48.8
"Hader, Josh",623352,"HOU","SI","Sinker",1,2,"224",54.8,"56","0.167","0.354","0.274",34.5,35.7,25.3,"0.154","0.283","0.25",27.6
"Bubic, Kris",663460,"KC","CH","Changeup",2.8,6,"228",20.7,"56","0.1","0.1","0.175",38.5,32.1,23.4,"0.161","0.189","0.212",34.4
"Okert, Steven",595345,"HOU","SL","Slider",3.7,7,"196",52.8,"56","0.113","0.17","0.14",47.5,44.6,36.2,"0.153","0.261","0.196",34.5
"Fairbanks, Pete",664126,"TB","FF","4-Seam Fastball",1.6,3,"216",53.6,"56","0.208","0.271","0.301",23.8,14.3,15.7,"0.287","0.386","0.35",52.5
"Hicks, Jordan",663855,"SF","ST","Sweeper",-0.4,-1,"264",32,"56","0.245","0.408","0.348",44,25,18.9,"0.179","0.287","0.262",25.7
"Sugano, Tomoyuki",608372,"BAL","ST","Sweeper",1.7,3,"198",18.8,"56","0.2","0.291","0.221",18.9,8.9,7.4,"0.246","0.344","0.261",38
"Williams, Devin",642207,"NYY","CH","Changeup",0.8,2,"235",53.7,"56","0.235","0.333","0.284",33.1,26.8,19.5,"0.261","0.421","0.339",31.6
"Taillon, Jameson",592791,"CHC","ST","Sweeper",-3.2,-6,"181",17.1,"56","0.259","0.574","0.37",32.3,23.2,15.7,"0.209","0.404","0.267",23.8
"Allen, Logan",671106,"CLE","FF","4-Seam Fastball",-0.2,0,"263",29,"56","0.333","0.444","0.385",15.1,10.7,10.2,"0.274","0.394","0.364",36.6
"Detmers, Reid",672282,"LAA","FF","4-Seam Fastball",1,2,"217",46.1,"56","0.286","0.367","0.338",30.7,32.1,29,"0.266","0.386","0.333",38.7
"Little, Brendon",663893,"TOR","CU","Curveball",1.7,4,"209",46.4,"56","0.137","0.176","0.204",61.5,57.1,31.1,"0.119","0.173","0.177",47.4
"Irvin, Jake",663623,"WSH","SI","Sinker",1.5,3,"202",18.4,"55","0.288","0.308","0.306",6.5,7.3,16,"0.292","0.424","0.328",45.8
"Pfaadt, Brandon",694297,"AZ","SI","Sinker",0.9,2,"186",17.7,"55","0.283","0.415","0.317",10.3,18.2,18.5,"0.335","0.498","0.37",60.5
"Akin, Keegan",669211,"BAL","FF","4-Seam Fastball",-1.7,-4,"229",50.3,"55","0.333","0.5","0.44",16,16.4,11.5,"0.266","0.432","0.392",45.5
"Steele, Justin",657006,"CHC","FF","4-Seam Fastball",1.2,2,"176",56.2,"55","0.212","0.365","0.258",16.3,21.8,27.9,"0.29","0.482","0.338",56.1
"Alexander, Scott",518397,"COL","SI","Sinker",-2.3,-4,"177",65.6,"55","0.319","0.617","0.455",13.1,5.5,8.8,"0.34","0.651","0.458",52.3
"Dreyer, Jack",676263,"LAD","FF","4-Seam Fastball",2.9,6,"196",41,"55","0.17","0.277","0.252",18.5,20,26.2,"0.163","0.234","0.24",40.5
"Megill, Trevor",656730,"MIL","FF","4-Seam Fastball",1.1,2,"215",66,"55","0.217","0.304","0.295",15.7,16.4,15.8,"0.312","0.578","0.414",35.9
"Kranick, Max",668820,"NYM","FF","4-Seam Fastball",-0.3,-1,"190",40.3,"55","0.275","0.353","0.299",25,16.4,16.7,"0.264","0.384","0.326",39.5
